,topic,user_email,start_time,end_time,duration,total_minutes,participants_count
1819,WeWork B7 Meeting,branch100@she-codes.org,2020-08-10T14:37:43Z,2020-08-10T17:59:50Z,203,2864,25
1820,WeWork B7 Meeting,branch100@she-codes.org,2020-09-21T14:45:14Z,2020-09-21T18:03:27Z,199,5592,59
1821,WeWork B7 Meeting,branch100@she-codes.org,2020-11-09T15:54:33Z,2020-11-09T16:23:31Z,29,42,2
1822,NG סניף וירטואלי,branch100@she-codes.org,2020-11-12T14:52:06Z,2020-11-12T16:48:17Z,117,1080,24
1823,NG סניף וירטואלי,branch100@she-codes.org,2020-10-01T13:56:52Z,2020-10-01T16:01:57Z,126,1510,13
1824,NG סניף וירטואלי,branch100@she-codes.org,2020-11-05T14:55:53Z,2020-11-05T16:41:39Z,106,1119,13
1825,NG סניף וירטואלי,branch100@she-codes.org,2020-10-15T14:00:28Z,2020-10-15T15:53:54Z,114,1128,16
1826,NG סניף וירטואלי,branch100@she-codes.org,2020-09-10T12:54:51Z,2020-09-10T14:59:15Z,125,1351,20
1827,NG סניף וירטואלי,branch100@she-codes.org,2020-09-24T13:56:26Z,2020-09-24T16:03:39Z,128,1340,15
1828,NG סניף וירטואלי,branch100@she-codes.org,2020-09-17T12:59:43Z,2020-09-17T14:58:43Z,120,1179,11
1829,NG סניף וירטואלי,branch100@she-codes.org,2020-10-22T13:58:07Z,2020-10-22T15:48:47Z,111,1230,18
1830,NG סניף וירטואלי,branch100@she-codes.org,2020-10-29T14:46:10Z,2020-10-29T16:51:42Z,126,1469,18
1831, נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-08T14:59:03Z,2020-11-08T16:54:55Z,116,1072,13
1832, נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-01T17:04:32Z,2020-11-01T17:07:51Z,4,6,2
1833, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-11-29T15:29:28Z,2020-11-29T17:13:47Z,105,812,13
1834,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-09-06T13:59:00Z,2020-09-06T15:55:09Z,117,1148,18
1835, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-14T14:58:50Z,2021-03-14T17:05:32Z,127,1515,19
1836, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-03T15:53:40Z,2021-01-03T17:06:51Z,74,454,11
1837,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-16T14:00:23Z,2020-08-16T16:01:38Z,122,1173,11
1838, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-07T15:01:06Z,2021-03-07T17:04:25Z,124,3500,39
1839,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-07-19T13:59:46Z,2020-07-19T15:58:54Z,120,852,9
1840, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-12-06T14:55:32Z,2020-12-06T17:17:09Z,142,2030,35
1841, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-21T14:58:55Z,2021-03-21T15:04:50Z,6,24,7
1842,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-09T13:59:46Z,2020-08-09T16:19:14Z,140,841,9
1843, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-02-14T14:56:29Z,2021-02-14T17:06:19Z,130,1770,32
1844,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-23T14:01:15Z,2020-08-23T15:59:35Z,119,1103,13
1845, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-17T15:01:03Z,2021-01-17T16:03:34Z,63,753,18
1846, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-10T15:00:24Z,2021-01-10T17:08:41Z,129,1005,14
1847, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-04-04T13:59:53Z,2021-04-04T14:59:52Z,60,304,8
1848, נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-01T15:01:26Z,2020-11-01T17:02:06Z,121,1497,19
1849,סניף ג'יגה בייט של נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-10-25T14:33:29Z,2020-10-25T16:58:30Z,146,2123,27
1850, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-12-27T16:05:16Z,2020-12-27T17:07:49Z,63,380,8
1851, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-11-22T15:00:38Z,2020-11-22T17:43:01Z,163,1728,17
1852, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-02-07T16:21:09Z,2021-02-07T17:33:20Z,73,350,8
1853, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-12-20T14:56:11Z,2020-12-20T17:04:38Z,129,864,13
1854,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-09-13T14:04:15Z,2020-09-13T16:00:15Z,116,1125,13
1855,סניף ג'יגה בייט של נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-10-29T16:58:42Z,2020-10-29T17:31:37Z,33,200,9
1856,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-07-26T13:56:24Z,2020-07-26T16:41:52Z,166,800,10
1857, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-31T14:50:13Z,2021-01-31T17:35:09Z,165,3528,65
1858, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-11-15T14:58:49Z,2020-11-15T17:10:02Z,132,1751,21
1859, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-21T15:39:57Z,2021-03-21T17:11:11Z,92,909,17
1860, נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-08T16:55:29Z,2020-11-08T18:16:50Z,82,229,3
1861,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-10-18T14:01:37Z,2020-10-18T15:59:16Z,118,1892,28
1862, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-24T15:59:24Z,2021-01-24T17:14:59Z,76,583,12
1863,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-10-11T14:01:00Z,2020-10-11T16:05:04Z,125,1809,22
1864, נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-17T16:59:18Z,2021-01-17T17:06:12Z,7,8,4
1865,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-30T14:00:11Z,2020-08-30T15:56:19Z,117,670,13
1866,"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-02T14:01:35Z,2020-08-02T15:59:25Z,118,946,10
1867,NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-08-06T12:55:57Z,2020-08-06T13:26:52Z,31,84,3
1868,NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-07-30T12:57:13Z,2020-07-30T13:25:14Z,29,80,3
1869,NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-07-16T12:52:34Z,2020-07-16T14:57:25Z,125,525,7
1870,NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-08-13T12:57:00Z,2020-08-13T15:01:00Z,124,584,5
1871,NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-08-27T13:01:00Z,2020-08-27T13:14:02Z,14,38,3
1872,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-02-01T15:03:05Z,2021-02-01T16:09:48Z,67,1683,31
1873,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-02-15T14:49:50Z,2021-02-15T16:26:05Z,97,2065,30
1874,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-04T14:57:27Z,2021-01-04T17:44:52Z,168,3956,36
1875,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-03-15T14:58:03Z,2021-03-15T16:40:06Z,103,1754,24
1876,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-03-08T14:56:56Z,2021-03-08T17:15:08Z,139,2370,31
1877,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-12-07T14:57:01Z,2020-12-07T17:16:17Z,140,4266,51
1878,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-11-30T14:56:05Z,2020-11-30T17:45:18Z,170,5461,63
1879,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-12-21T14:56:04Z,2020-12-21T17:28:22Z,153,4044,39
1880,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-11T14:56:55Z,2021-01-11T17:17:17Z,141,3567,48
1881,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-11-16T14:54:18Z,2020-11-16T17:36:01Z,162,7226,86
1882,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-18T14:55:21Z,2021-01-18T16:48:06Z,113,2788,39
1883,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-12-28T14:52:35Z,2020-12-28T17:18:24Z,146,3489,35
1884,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-11-23T14:55:49Z,2020-11-23T17:16:24Z,141,4376,63
1885,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-03-22T14:54:56Z,2021-03-22T16:34:16Z,100,1713,21
1886,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-02-08T14:53:34Z,2021-02-08T16:36:01Z,103,1849,22
1887,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-04-05T14:32:26Z,2021-04-05T14:54:56Z,23,365,19
1888,סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-25T14:55:58Z,2021-01-25T16:48:33Z,113,2219,29
1889,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-22T15:42:31Z,2021-03-22T18:54:24Z,192,3190,34
1890,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-04T15:58:20Z,2021-01-04T15:58:37Z,1,1,2
1891,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-11T15:47:54Z,2021-01-11T19:38:11Z,231,2284,23
1892,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-07T13:54:56Z,2020-12-07T14:19:07Z,25,31,2
1893,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-08T15:45:07Z,2021-02-08T19:07:41Z,203,6784,64
1894,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-08T15:47:48Z,2021-03-08T19:02:06Z,195,5132,46
1895,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-30T15:51:15Z,2020-11-30T19:47:26Z,237,4327,46
1896,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-01T15:17:52Z,2021-02-01T19:45:48Z,268,7728,84
1897,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-22T15:57:24Z,2021-02-22T19:23:07Z,206,5069,47
1898,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-21T15:28:04Z,2020-12-21T19:07:16Z,220,3276,27
1899,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-28T15:49:49Z,2020-12-28T19:24:25Z,215,3400,26
1900,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-15T15:42:58Z,2021-03-15T19:06:36Z,204,5279,44
1901,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-18T16:00:39Z,2020-11-18T16:57:05Z,57,110,2
1902,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-04-05T14:55:40Z,2021-04-05T19:24:29Z,269,4272,40
1903,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-04T15:58:40Z,2021-01-04T19:18:23Z,200,2510,21
1904,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-07T15:39:44Z,2020-12-07T19:07:43Z,208,4033,43
1905,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-09T15:35:17Z,2020-11-09T20:28:11Z,293,6888,60
1906,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-01T15:55:55Z,2021-03-01T19:13:29Z,198,4895,41
1907,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-14T15:50:13Z,2020-12-14T20:08:47Z,259,3272,28
1908,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-29T15:05:11Z,2021-03-29T17:02:19Z,118,406,7
1909,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-07T12:03:36Z,2020-12-07T12:12:54Z,10,14,3
1910,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-18T15:39:04Z,2021-01-18T19:10:57Z,212,2385,21
1911,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-29T12:22:34Z,2021-03-29T12:40:16Z,18,40,3
1912,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-25T15:54:19Z,2021-01-25T19:07:53Z,194,3016,24
1913,WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-15T15:52:06Z,2021-02-15T19:09:48Z,198,5606,53
1914,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-16T15:51:09Z,2020-11-16T19:26:04Z,215,4687,40
1915,WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-23T15:56:54Z,2020-11-23T19:32:18Z,216,4603,43
1916,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-05-12T15:25:24Z,2020-05-12T18:59:24Z,214,2783,22
1917,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-07-14T15:31:36Z,2020-07-14T18:33:53Z,183,2301,22
1918,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-06-16T15:20:19Z,2020-06-16T19:00:02Z,220,3983,45
1919,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-03-02T16:31:26Z,2021-03-02T19:29:11Z,178,2911,22
1920,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-07-28T15:00:29Z,2020-07-28T19:17:53Z,258,2293,21
1921,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-05-26T15:23:22Z,2020-05-26T19:03:53Z,221,6758,54
1922,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-09-22T15:19:52Z,2020-09-22T18:33:45Z,194,6330,50
1923,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-03-09T16:24:42Z,2021-03-09T19:33:17Z,189,3490,27
1924,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-03-24T16:20:04Z,2020-03-24T19:40:42Z,201,4100,39
1925,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-05-05T14:53:39Z,2020-05-05T18:32:16Z,219,3040,31
1926,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-09-15T15:08:28Z,2020-09-15T18:34:16Z,206,6104,57
1927,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-02-02T16:30:51Z,2021-02-02T19:29:41Z,179,5372,40
1928,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-06-09T15:27:26Z,2020-06-09T18:50:45Z,204,5741,47
1929,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-11-17T16:20:02Z,2020-11-17T19:34:15Z,195,10932,122
1930,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-04-06T15:25:50Z,2021-04-06T18:57:00Z,212,3211,37
1931,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-01-19T16:26:37Z,2021-01-19T20:18:40Z,233,4470,48
1932,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-11-24T16:16:55Z,2020-11-24T19:33:03Z,197,10712,89
1933,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-06-23T15:25:12Z,2020-06-23T18:51:46Z,207,3345,48
1934,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-06-30T15:17:50Z,2020-06-30T18:36:44Z,199,2160,22
1935,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-03-16T16:19:16Z,2021-03-16T19:36:44Z,198,2494,19
1936,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-06-02T15:28:09Z,2020-06-02T18:31:22Z,184,5587,51
1937,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-12-15T16:24:32Z,2020-12-15T19:29:15Z,185,5930,63
1938,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-02-09T16:24:19Z,2021-02-09T19:31:30Z,188,4262,36
1939,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-07-07T14:57:04Z,2020-07-08T07:45:23Z,1009,4434,19
1940,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-12-29T16:28:58Z,2020-12-29T19:31:31Z,183,6609,63
1941,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-02-16T16:27:18Z,2021-02-16T19:28:11Z,181,3878,32
1942,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-01-05T16:26:15Z,2021-01-05T20:07:04Z,221,5224,43
1943,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-08-25T14:47:43Z,2020-08-25T18:29:32Z,222,2213,18
1944,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-09-01T15:33:17Z,2020-09-01T18:33:05Z,180,1424,12
1945,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-05-19T15:22:14Z,2020-05-19T18:59:52Z,218,7514,72
1946,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-03-31T15:28:12Z,2020-03-31T18:40:46Z,193,4058,80
1947,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-03-17T16:22:43Z,2020-03-17T19:40:26Z,198,1387,23
1948,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-12-01T16:09:41Z,2020-12-01T19:34:14Z,205,10248,98
1949,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-09-08T15:09:39Z,2020-09-08T17:36:29Z,147,1423,22
1950,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-10-13T15:19:54Z,2020-10-13T18:30:41Z,191,4100,32
1951,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-11-10T16:23:18Z,2020-11-10T19:41:03Z,198,14098,115
1952,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-11-03T16:02:29Z,2020-11-03T19:54:52Z,233,3685,31
1953,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-10-27T16:22:11Z,2020-10-27T19:35:12Z,194,3916,38
1954,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-01-12T16:27:38Z,2021-01-12T19:26:55Z,180,5324,46
1955,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-08-04T15:21:46Z,2020-08-04T18:29:38Z,188,2551,20
1956,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-08-18T15:22:18Z,2020-08-18T18:23:59Z,182,2737,27
1957,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-07-21T15:08:24Z,2020-07-21T18:51:49Z,224,3240,36
1958,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-08-11T15:13:16Z,2020-08-11T18:38:07Z,205,2659,19
1959,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-01-26T16:13:52Z,2021-01-26T19:58:15Z,225,6296,53
1960,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-12-22T16:30:34Z,2020-12-22T19:26:54Z,177,6838,72
1961,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-09-29T15:21:58Z,2020-09-29T18:30:40Z,189,6825,77
1962,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-10-20T15:24:52Z,2020-10-20T18:35:57Z,192,3740,36
1963,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-04-21T15:30:36Z,2020-04-21T18:30:30Z,180,4032,73
1964,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2021-02-23T16:24:52Z,2021-02-23T19:28:35Z,184,2713,26
1965,"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-12-08T16:29:15Z,2020-12-08T19:45:35Z,197,7489,67
1966,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2020-10-15T05:56:18Z,2020-10-15T06:26:49Z,31,58,2
1967,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2020-09-17T05:59:09Z,2020-09-17T06:01:56Z,3,6,2
1968,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2020-10-01T05:57:59Z,2020-10-01T06:02:32Z,5,9,2
1969,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2021-03-04T07:00:58Z,2021-03-04T07:27:27Z,27,72,3
1970,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2021-01-07T07:01:18Z,2021-01-07T07:44:43Z,44,87,2
1971,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2021-04-01T06:00:14Z,2021-04-01T06:27:42Z,28,55,2
1972,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2020-10-29T08:27:09Z,2020-10-29T08:34:20Z,8,14,2
1973,NG biweekly meeting: Sharon - Moran - Michal,branch100@she-codes.org,2021-02-04T07:21:42Z,2021-02-04T08:10:16Z,49,140,3
1974,Nira : Ella,branch100@she-codes.org,2021-02-01T10:30:30Z,2021-02-01T11:25:17Z,55,104,2
1975,Moran - Limor NG,branch100@she-codes.org,2021-02-10T16:28:40Z,2021-02-10T17:30:09Z,62,120,2
1976,מפגש חשיפה נערות באר יעקב - הדור הבא,branch100@she-codes.org,2021-02-14T06:44:40Z,2021-02-14T07:50:00Z,66,7927,232
1977,NG WEBSITE,branch100@she-codes.org,2021-02-19T07:59:40Z,2021-02-19T08:49:42Z,51,197,4
1978,NG WEEKLY,branch100@she-codes.org,2021-02-21T07:26:33Z,2021-02-21T08:06:05Z,40,113,3
1979,Salesforce,branch100@she-codes.org,2021-02-23T11:02:15Z,2021-02-23T12:05:10Z,63,225,4
1980,My Meeting,branch100@she-codes.org,2021-02-23T13:47:09Z,2021-02-23T14:29:19Z,43,116,4
1981,My Meeting,branch100@she-codes.org,2021-02-25T09:05:16Z,2021-02-25T09:46:45Z,42,124,3
1982,יום עיון NG,branch100@she-codes.org,2021-03-05T07:47:02Z,2021-03-05T11:27:05Z,221,5379,46
1983,Happy Hour -  הדור הבא,branch100@she-codes.org,2021-03-25T17:46:51Z,2021-03-25T18:49:28Z,63,625,20
1984,אירוע פסח של הדור  הבא,branch100@she-codes.org,2021-04-01T14:40:35Z,2021-04-01T16:45:56Z,126,2480,50
1985,מפגש צוות אמצע סימסטר NG,branch100@she-codes.org,2021-04-09T06:42:11Z,2021-04-09T08:18:13Z,97,1861,33
1986,NG Summer Challenge 2020 - Group 2,branch200@she-codes.org,2020-08-18T07:28:26Z,2020-08-18T10:02:08Z,154,553,7
1987,NG Summer Challenge 2020 - Group 2,branch200@she-codes.org,2020-08-19T06:47:48Z,2020-08-19T10:07:35Z,200,945,8
1988,NG Summer Challenge 2020 - Group 2,branch200@she-codes.org,2020-08-18T10:04:19Z,2020-08-18T10:43:35Z,40,146,5
1989,Landing a Job Applied Materials,branch200@she-codes.org,2020-07-27T15:03:07Z,2020-07-27T18:01:14Z,179,1573,11
1990,Landing a Job Applied Materials,branch200@she-codes.org,2020-08-03T14:57:42Z,2020-08-03T18:32:38Z,215,2132,16
1991,Landing a Job Applied Materials,branch200@she-codes.org,2020-08-17T14:51:33Z,2020-08-17T18:04:37Z,194,1980,21
1992,Landing a Job Applied Materials,branch200@she-codes.org,2020-08-24T14:57:08Z,2020-08-24T17:57:45Z,181,1140,10
1993,Landing a Job Applied Materials,branch200@she-codes.org,2020-08-31T14:57:13Z,2020-08-31T17:31:31Z,155,1042,14
1994,Landing a Job Applied Materials,branch200@she-codes.org,2020-08-10T14:47:36Z,2020-08-10T17:54:32Z,187,1767,27
1995,Landing a Job Applied Materials,branch200@she-codes.org,2020-09-07T14:53:41Z,2020-09-07T18:01:37Z,188,1661,14
1996,My Meeting,branch200@she-codes.org,2020-11-29T16:24:43Z,2020-11-29T19:43:51Z,200,3865,31
1997,My Meeting,branch200@she-codes.org,2020-10-18T15:35:36Z,2020-10-18T18:25:54Z,171,2007,14
1998,My Meeting,branch200@she-codes.org,2020-11-01T16:30:30Z,2020-11-01T19:41:09Z,191,2017,21
1999,My Meeting,branch200@she-codes.org,2020-11-08T16:28:13Z,2020-11-08T19:17:16Z,170,1571,13
2000,My Meeting,branch200@she-codes.org,2020-10-11T15:28:56Z,2020-10-11T18:53:04Z,205,3007,36
2001,My Meeting,branch200@she-codes.org,2020-11-15T16:30:55Z,2020-11-15T19:40:18Z,190,4463,33
2002,My Meeting,branch200@she-codes.org,2020-11-22T16:27:44Z,2020-11-22T19:31:56Z,185,3306,34
